time_sec	flux	flux_err
2.70099999957614	1.22240741793394e-08	2.40077975282982e-09
11.1409999987472	9.07487622171683e-09	1.7829812553228102e-09
22.6209999995449	1.19399941203724e-08	2.09251251020793e-09
34.100999998681	6.705560506167241e-09	1.1683468105334701e-09
54.2009999990927	2.44456302207579e-09	4.20801560488248e-10
82.9209999991449	3.4202215420542504e-09	6.98365337776837e-10
99.8409999985996	9.0797329144897e-09	1.8142478619788201e-09
122.820999999047	3.4871829610187e-09	7.80973183383946e-10
126.28993144986	3.1302626267084703e-09	4.666377133345001e-10
127.625443908005	3.6315501998292302e-09	5.413646862319445e-10
129.062898149629	3.59348376895419e-09	5.356886661924826e-10
130.508481011064	3.1619711138762504e-09	4.71361678514187e-10
131.699809874978	4.5989728005726505e-09	6.855787678062481e-10
133.099456722338	3.5026890049678e-09	4.8113518822459e-10
142.092	3.81041503623407e-09	5.680251863933075e-10
143.673	3.750943403615851e-09	5.591599553044595e-10
145.193	3.6674196793074e-09	5.579205627302921e-10
146.56	3.5228857541497504e-09	5.251627223636729e-10
148.081	3.7008626106700604e-09	5.516940351468725e-10
149.674	3.0082897412126603e-09	4.4845092650506e-10
151.595	4.0186671546567606e-09	6.240079295020704e-10
153.204	3.4721837574358304e-09	5.28220020158757e-10
154.91	3.61073797433657e-09	5.4929835199898e-10
156.823	2.60973033740578e-09	4.052325331646025e-10
158.648	3.3734975311676204e-09	5.13206986334485e-10
160.449	3.0287866568830902e-09	4.515069029283515e-10
162.282	2.9104018787786404e-09	4.42756722872422e-10
164.047	3.1792196226727104e-09	4.836515991229635e-10
166.479	1.69740848720402e-09	2.530357865982075e-10
169.226	2.3682193365904503e-09	3.530348421386015e-10
171.24	2.55941276677878e-09	3.8153649522190103e-10
172.944	3.2782784641042904e-09	4.886990880199971e-10
174.622	2.8998953430550603e-09	4.411582223484585e-10
176.429	2.93513023064524e-09	4.46518575711743e-10
178.346	2.28446835389693e-09	3.40549650406962e-10
180.652	2.68458532902358e-09	4.168552710563095e-10
182.458	2.8523912476633e-09	4.339310059597935e-10
184.586	2.45829227965033e-09	3.739770734433815e-10
186.856	2.57395465566105e-09	3.83703593717183e-10
189.56	2.04307895007336e-09	3.10811051441706e-10
192.173	1.89370058208858e-09	2.94048262125965e-10
195.095	1.77598879540383e-09	2.64749279015962e-10
197.451	2.07151908264888e-09	3.216594873575005e-10
200.423	1.6894983032087201e-09	2.518560997474145e-10
203.868	1.5739903800835102e-09	2.34637099151762e-10
206.687	1.7508923965176102e-09	2.6100821783888854e-10
210.012	1.4821027322959602e-09	2.209392800084125e-10
212.77	1.4815804952749402e-09	2.39816197886301e-10
216.684	1.3915926220606602e-09	2.160824612323685e-10
220.327	1.21954475641184e-09	1.893673563114325e-10
224.355	1.49503525496438e-09	2.2286703221955748e-10
227.355	1.4524656874815401e-09	2.209617412685595e-10
231.38	1.26553091076149e-09	1.886547147003075e-10
235.105	2.0105208926296604e-09	3.1218784504968e-10
238.093	1.7181845527026302e-09	2.5613242571093803e-10
242.247	1.1602871634604601e-09	1.933815033362945e-10
246.291	1.0218330343749e-09	1.9838649041103753e-10
249.923	1.1091066808303e-09	2.0249452884539802e-10
253.398	1.6282365844328802e-09	2.42723769711295e-10
257.86	1.5624435054783201e-09	2.476800442264875e-10
262.27	1.36314572797172e-09	2.488756002391465e-10
265.937	1.24264378525294e-09	1.890417750897235e-10
270.306	1.26196956403431e-09	1.91981817785645e-10
274.286	8.365993107617401e-10	1.62423780597842e-10
278.108	9.30542276184927e-10	1.80662582102903e-10
282.129	8.720491129818821e-10	1.6414789331886602e-10
286.16	7.08514279140213e-10	1.333653516858e-10
290.075	9.2894703083993e-10	1.8035288553477949e-10
294.038	9.50880449072065e-10	1.7360642719035e-10
298.359	9.7970283083997e-10	1.78868651329422e-10
302.585	9.36158425746804e-10	1.7091855699580002e-10
307.734	8.22253232292559e-10	1.50122344568142e-10
328.477	6.226780210589781e-10	1.33780558282644e-10
344.755	8.68961287972725e-10	1.94305597229579e-10
