time_sec	flux	flux_err
0.0532000064849854	6.11384746115577e-08	7.93269790453784e-09
0.117200016975403	2.23461544706434e-08	7.953262508631381e-09
0.18120002746582	8.441622993435e-09	5.9362894918434e-09
0.245200037956238	2.53416482542603e-08	6.394722811662191e-09
0.309200048446655	1.55060578473569e-08	5.38015004802308e-09
0.373200058937073	2.47272030548874e-08	4.92795538513289e-09
495.734	4.22249804866815e-12	1.00273481472154e-12
4145.246	1.7031033179152598e-12	4.45567577143545e-13
4887.627	1.85249435880798e-12	3.4871812795774996e-13
14136.639	4.59827212986093e-13	1.15575075214748e-13
57061.384	2.31440329227467e-13	4.32307667233852e-14
