time_sec	flux	flux_err
0.0409999680519104	1.12658901072852e-07	3.29484829842193e-08
0.12099995136261	2.57474858415648e-07	3.99073013461378e-08
0.220999975204468	3.1099858081411e-07	6.12069146215192e-08
0.460999984741211	9.04273784776327e-07	1.49175796948436e-07
0.700999994277954	6.75372799740023e-06	1.23571337991506e-06
0.960999972820282	1.52118067481319e-06	2.72299420847108e-07
1.26099998474121	8.0062423397934e-07	1.5950332954192e-07
1.66099998474121	1.61390286159351e-07	2.83089095140401e-08
2.08099996964137	5.32909037331201e-07	8.22343357430098e-08
2.26099997679393	9.46773172188023e-07	1.62996012907101e-07
2.3809999815623	1.29528483445048e-06	2.31282420413765e-07
2.56099998871485	1.54011174742796e-06	2.74775721307047e-07
2.82099998201643	8.61184623707226e-07	1.79932670959901e-07
2.98099996566772	7.06058006159675e-07	1.40781742590124e-07
3.02099992752075	5.40125080074493e-07	1.04970623898771e-07
3.08099998950958	2.50334134948729e-07	4.35801772521409e-08
3.14099993228912	1.94911551707664e-07	3.69446056388348e-08
3.20099999427795	1.34627537557676e-07	2.77847635232256e-08
3.28099997758865	1.83096544701901e-07	3.39077519168706e-08
3.34099997997284	3.69153033288237e-07	7.34143875814505e-08
3.38099994182587	5.73340195280553e-07	1.10387430084339e-07
3.4410000038147	7.03620165389925e-07	1.15240251612486e-07
3.5209999871254	5.33102258311054e-07	9.74093100181727e-08
3.6009999704361	1.82032981793733e-07	4.13121606713029e-08
3.66100003242493	1.67113572066296e-07	3.26907111426528e-08
3.70099999427795	1.17101955992149e-07	2.77143699275048e-08
3.74099995613098	1.21118535836107e-07	2.1604895800129e-08
3.7810000371933	8.1205067430698e-08	1.57917055797461e-08
3.82099999904633	4.2038395441688e-08	9.573775964113381e-09
3.86099996089935	4.47238278600486e-08	6.743662504305791e-09
3.90099992275238	7.00365750933198e-08	1.34332943041186e-08
3.9410000038147	1.60086280946093e-07	2.40554182167322e-08
3.98099996566772	1.48528955740042e-07	2.35762697070095e-08
4.02099992752075	1.32804131303963e-07	2.2778208839632e-08
4.06100000858307	1.41571372117613e-07	2.04883030319278e-08
4.1009999704361	1.23785598346527e-07	1.91546283118565e-08
4.14099993228912	1.76727561082746e-07	2.81796023433835e-08
4.18100001335144	2.81581215056085e-07	4.13096710165935e-08
4.22099997520447	2.43683379691546e-07	4.4577002016673e-08
4.26099993705749	3.10992028432341e-07	4.68528888728761e-08
4.30100001811981	2.02774936706815e-07	2.86386330142773e-08
4.34099997997284	1.52797430258577e-07	1.9680925917496e-08
4.38099994182587	1.37902564191218e-07	2.38852857795896e-08
4.42100002288818	1.20334204338216e-07	2.82964433419974e-08
4.46099998474121	1.61756494287915e-07	2.43534503586969e-08
4.50099994659424	1.41054722574076e-07	2.02913984872736e-08
4.54100002765655	1.00493900593775e-07	1.83940694813114e-08
4.58099998950958	1.00667316804163e-07	1.54968216038804e-08
4.62099995136261	8.84945564737551e-08	1.53787745706192e-08
4.66100003242493	1.05126163158489e-07	1.44988745488154e-08
4.70099999427795	5.11531310227463e-08	1.26491511050371e-08
4.74099995613098	9.48940182312929e-08	1.36070819737002e-08
4.7810000371933	9.4883543074158e-08	2.20008998260004e-08
4.82099999904633	2.502138503571e-07	4.58107998781632e-08
