time_sec	flux	flux_err
48.6610000035257	8.11893502128999e-09	1.60194176134524e-09
49.5009999863307	1.67887724237073e-08	3.1734893883424404e-09
50.2209999972803	1.93048452316295e-08	3.0579869956911504e-09
51.3010000004592	3.93788867674768e-08	7.252785294663351e-09
52.0010000061989	1.23637233490406e-07	2.42104714611014e-08
52.5609999966621	1.37293774551699e-07	2.41198535189216e-08
53.3609999966621	8.04043425469873e-08	1.3298442893855e-08
54.1610000026226	3.28873591920071e-08	5.275106113766151e-09
54.6409999918938	4.11043353947201e-08	6.804947823615251e-09
54.8209999990463	2.50175858176726e-08	4.94785917949561e-09
55.5209999990463	8.604154361675991e-09	1.2233972860789501e-09
56.2410000157356	2.59575133078797e-08	5.179411054816031e-09
56.6409999918938	2.61279839564036e-08	4.88205159812131e-09
57.0209999990463	6.06872764285616e-08	1.19025371988483e-08
57.2010000240803	8.39320323552451e-08	1.56547710172781e-08
57.4209999888284	6.71187723273136e-08	1.29360778021236e-08
57.9809999997275	3.47326933836152e-08	6.97797312191607e-09
58.8209999990463	4.34904472198804e-08	6.829900383329521e-09
59.6809999970956	1.70446966124849e-08	6.128261457644461e-09
60.3809999968455	4.57322029466406e-08	7.97154292455182e-09
60.7609999966621	6.25027537036315e-08	1.22428358352625e-08
61.0010000061989	6.85180845879362e-08	1.20229343615038e-08
61.2010000240803	8.15413079892591e-08	1.57259410875202e-08
61.5609999915532	4.24194905971802e-08	8.115199931071181e-09
61.9809999997275	5.83925608398843e-08	1.15963834396071e-08
62.6010000002384	3.27351502481817e-08	6.0893512858623e-09
333.308596750969	3.0376616970105103e-09	4.52836468457502e-10
334.276865697602	3.3503169776841803e-09	5.03297051797272e-10
335.33627982196	2.6979780549169204e-09	4.57791046158637e-10
336.429482794607	3.4033850155131402e-09	5.959365231381775e-10
337.916547279042	2.2871482420347703e-09	4.14491573298038e-10
339.97592857627	2.17589890280247e-09	3.80154753042906e-10
350.254	3.3164002644361702e-09	6.64032581935895e-10
352.165	3.3765104710584704e-09	6.61799086375708e-10
354.005	3.3736794859796502e-09	6.65109936180824e-10
355.622	3.0437934481143803e-09	5.946043626664265e-10
357.439	3.5995994287640503e-09	6.884041069884575e-10
359.081	3.97648990524173e-09	7.72096417005096e-10
360.834	3.84626784438148e-09	7.495736368518195e-10
362.632	4.2414491226725e-09	8.17632745564537e-10
364.409	4.38553018653795e-09	8.553752397090795e-10
366.425	4.5240879957756205e-09	8.15368389612901e-10
368.213	3.893314477021711e-09	7.45628623118033e-10
369.843	4.35072966004813e-09	8.28618012911688e-10
371.642	3.4746130249585603e-09	6.84708668311936e-10
373.286	2.8628153814797404e-09	5.596485732163736e-10
375.378	3.38457579052139e-09	6.476263722640551e-10
376.955	5.112550688304481e-09	1.0169675816119025e-09
378.613	3.73066187125879e-09	7.517350642125135e-10
380.363	4.70555278245828e-09	9.666067828571997e-10
381.989	5.173195161735111e-09	1.0539656651198124e-09
383.389	4.51216352160911e-09	9.67920911887343e-10
384.847	5.261447484883361e-09	1.062027557034698e-09
386.249	4.11654672982108e-09	8.78546486311859e-10
387.772	4.74901591459213e-09	9.749492790325605e-10
389.235	6.22718195420463e-09	1.2520765567173053e-09
390.263	9.77071913376674e-09	1.7995465450816653e-09
391.533	1.12478944959778e-08	2.092119230805295e-09
392.572	1.1354935728478e-08	2.11259790554116e-09
393.632	1.14442885887233e-08	2.2032112666340804e-09
394.7329	1.43785313174966e-08	2.8075500216278753e-09
395.5435	1.62837962147276e-08	3.1890372849747604e-09
396.267	2.63702018083755e-08	4.99083215506059e-09
396.8764	2.11886749290838e-08	4.021474537826535e-09
397.7103	1.4254705378989e-08	2.7773907692628253e-09
398.633	1.68800398757956e-08	3.286224094494145e-09
399.521	1.49168478226963e-08	2.76701547884811e-09
400.2795	2.0745237288025e-08	3.8794301579821905e-09
401.0483	2.18402359475636e-08	4.157141241607765e-09
401.8138	1.8333917023727e-08	3.55915770532005e-09
402.585	1.93575704125159e-08	3.738861529033605e-09
403.3529	2.01380437937947e-08	3.81116080032579e-09
403.9491	2.9395879327686e-08	5.5862972281615955e-09
404.6178	2.2680176847605e-08	4.255378681607135e-09
405.1844	3.00318457049429e-08	5.762966985898545e-09
405.7568	2.39452814588762e-08	4.581936580539445e-09
406.3714	2.42506666184532e-08	4.70180025165861e-09
407.0302	2.09485593612179e-08	4.0450989637045705e-09
407.6983	2.48920191277686e-08	4.81396396075049e-09
408.3172	2.47875628335906e-08	4.749384894050395e-09
408.8486	2.89403711010717e-08	5.609473649148221e-09
409.402	2.3808699211809e-08	4.63076107278188e-09
410.0772	2.31855219880716e-08	4.479639871615101e-09
410.7054	2.27805664898132e-08	4.52413329913997e-09
411.3688	2.58602452251783e-08	5.038471891127896e-09
411.9678	2.52402026059348e-08	4.9180806803590156e-09
412.5235	3.26332903384873e-08	6.331642731897696e-09
413.0451	2.56400685522982e-08	5.1262886374975655e-09
