time_sec	flux	flux_err
0.0210000467300415	1.30523895315843e-07	8.67939407014513e-09
0.0610000085830689	9.614917871334121e-09	6.26826787876968e-10
0.100999970436096	3.69946300666095e-08	2.30097079975059e-09
0.141000051498413	1.83268867429458e-07	1.10512566314369e-08
0.18100001335144	1.40535041228103e-07	8.3052453077397e-09
0.220999975204468	4.92300581482871e-08	2.99352690420832e-09
0.261000056266785	1.32203122596617e-07	7.50583470769892e-09
0.301000018119812	1.60463675388495e-07	9.41530116213952e-09
0.340999979972839	1.9028592887185e-07	1.19377241540601e-08
0.381000061035156	5.06578412759107e-08	3.1816505797075802e-09
0.421000022888184	5.11468403062971e-08	3.3300587613467504e-09
0.460999984741211	3.23023521445009e-07	2.07651702737814e-08
0.501000065803528	3.17597998069221e-08	2.09971222492821e-09
0.541000027656555	3.00836829762703e-07	1.97000188803698e-08
0.580999989509583	2.3885660512212e-07	1.64031012745185e-08
0.62099995136261	3.12044794413979e-07	1.80871548091405e-08
0.661000032424927	9.06890179258215e-08	5.83122523613593e-09
0.700999994277954	2.11901980444576e-07	1.59868305256412e-08
0.740999956130981	8.07841490895274e-08	5.709800366073871e-09
0.781000037193298	6.41711302832945e-07	4.58695543313472e-08
0.820999999046326	2.61747285980747e-07	1.90048043288749e-08
0.860999960899353	4.7987399599129e-07	3.38998744814531e-08
0.90100004196167	8.46143078555507e-08	5.58974917801109e-09
0.941000003814697	1.66373939133044e-07	1.22521836539097e-08
0.980999965667725	1.73504354743572e-07	1.33751923779792e-08
1.02100004673004	7.93167832632403e-08	5.77961966525345e-09
1.06100000858307	6.16200289136706e-08	4.6966996355722504e-09
1.1009999704361	4.80466230623301e-08	4.04406416805273e-09
1.14100005149841	1.06721330055144e-07	8.761822717375861e-09
1.18100001335144	2.47512836947702e-07	1.91510633777852e-08
1.22099997520447	2.99917301055352e-08	2.52607470075727e-09
1.26100005626678	3.37091525436394e-07	2.90416015656802e-08
1.30100001811981	8.98866052006162e-08	7.87866847461013e-09
1.34099997997284	6.73209345355395e-08	6.47177368528702e-09
1.38100006103516	1.9966878412932e-07	1.55879863002609e-08
1.42100002288818	9.20316354339504e-08	7.3959954667483e-09
1.46099998474121	8.06258751096809e-08	6.887788984726321e-09
1.50100006580353	1.67006843321343e-07	1.41995521194068e-08
1.54100002765656	2.55301879036835e-07	2.29746596596588e-08
1.58099998950958	1.03441370701093e-07	8.5622861556477e-09
1.62099995136261	9.60465202185408e-08	8.609886830029911e-09
1.66100003242493	2.57486440045561e-07	2.20679524564677e-08
1.70099999427795	4.48343273686291e-08	3.777160529344151e-09
1.74099995613098	2.09209795299938e-07	1.49337825416909e-08
1.7810000371933	1.66053935882313e-07	1.35870578233583e-08
1.82099999904633	1.6844552662696e-07	1.28840852271075e-08
1.86099996089935	2.05433283391899e-07	1.65060851938905e-08
1.90100004196167	2.7373843416656e-07	2.22211572205643e-08
1.9410000038147	9.12814032330453e-08	7.48100459307098e-09
1.98099996566772	7.27375208628375e-08	6.559730617577661e-09
2.02100004673004	1.66244854642554e-07	1.5404357235321e-08
2.06100000858307	2.53002886742799e-07	2.0795020771453e-08
2.1009999704361	1.95914554647835e-07	1.60427972190564e-08
2.14100005149841	8.42859791277113e-08	7.69899476144467e-09
