time_sec	flux	flux_err
0.0210000467300415	4.52486773205549e-08	1.32112112699634e-08
0.0610000085830689	8.34502228295026e-08	1.28009839044856e-08
0.140999972025553	4.10449560119748e-08	5.8123765792972205e-09
0.220999975204468	6.16982280786034e-08	9.73159464705342e-09
0.260999937057495	3.62331811281364e-08	8.14307812307513e-09
0.301000018119812	5.1763050396735e-08	8.688392346118081e-09
0.340999979972839	2.55311210997602e-08	7.16071421882663e-09
0.380999941825867	5.24285298348223e-08	7.8722354613017e-09
0.421000022888184	3.86236067902728e-08	6.951636045480511e-09
0.460999984741211	5.16090125568459e-08	7.388268534828411e-09
0.520999987125397	2.29705551504933e-08	4.163315810088111e-09
0.580999989509583	3.19225427875169e-08	5.7052110490568205e-09
0.640999991893768	2.30019920734786e-08	3.44835931972882e-09
0.700999994277954	4.0342937575187e-08	8.0650844998223e-09
0.740999956130981	1.18249070572367e-07	1.73733604097969e-08
0.781000037193298	1.62824790883724e-07	3.30324661460367e-08
0.820999999046326	3.71719157841258e-07	6.60180217004487e-08
0.860999960899353	6.87656946310234e-07	1.35974663896238e-07
0.90100004196167	1.34492108434102e-06	2.68564477090671e-07
0.941000003814697	3.01788727822128e-06	5.27544856847102e-07
0.980999965667725	5.64740195468169e-06	1.0190847041424e-06
1.04100002765656	4.63676917347914e-06	7.89427807494403e-07
1.1009999704361	1.77384161766434e-06	3.48043519583063e-07
1.14099993228912	8.14500232816042e-07	1.5680233320381e-07
1.18100001335144	4.51617364303568e-07	8.15235357699441e-08
1.22099997520447	2.4338840215932e-07	3.89247887807901e-08
1.2609999370575	1.48084507242702e-07	3.39535391830123e-08
1.30100001811981	1.35902469478846e-07	2.60264005762456e-08
1.34099997997284	1.46233737153489e-07	2.29465844035667e-08
1.38099994182587	9.67562992736181e-08	1.878721752232e-08
1.42100002288818	8.79476251362029e-08	1.44921973603832e-08
1.46099998474121	8.85316238526065e-08	1.51797584304812e-08
1.50099994659424	9.97058838123947e-08	1.66811705499627e-08
1.54100002765656	1.19958107713762e-07	2.03717289591749e-08
1.58099998950958	1.24306696287715e-07	2.32345212465598e-08
1.62099995136261	1.43826635632153e-07	2.57277487449625e-08
1.66100003242493	2.11246540287324e-07	3.08077866072031e-08
1.70099999427795	2.22161637431048e-07	3.28076519199958e-08
1.74099995613098	2.30583650225608e-07	3.77275419586774e-08
1.7810000371933	3.32137300302902e-07	4.65412694881334e-08
1.82099999904633	3.21019568821819e-07	5.36006351828241e-08
1.86099996089935	3.86835958076286e-07	5.38771261344984e-08
1.90100004196167	2.10806566688556e-07	4.17216518973554e-08
1.9410000038147	1.7390712356723e-07	2.92240402847076e-08
1.98099996566772	1.29311418428395e-07	2.41410951366394e-08
2.02100004673004	1.01564749893547e-07	1.75667691183814e-08
2.06100000858307	7.20044498219712e-08	1.25859045580579e-08
2.1009999704361	5.70630682052034e-08	1.10190822372022e-08
2.14099993228912	8.22796049614646e-08	1.74675388806056e-08
2.18100001335144	1.53535502602604e-07	2.95877658999958e-08
2.22099997520447	3.26793388489947e-07	4.93930347175075e-08
2.2609999370575	4.14340816369286e-07	7.54613462316907e-08
2.30100001811981	9.37906098298157e-07	1.29156484256683e-07
2.34099997997284	7.8945026382178e-07	1.52102252940358e-07
2.38099994182587	6.74385244162399e-07	1.03406263863183e-07
2.42100002288818	3.28172871772672e-07	5.74991197276663e-08
2.46099998474121	1.5329850637482e-07	3.18699543884556e-08
2.50099994659424	1.20390579305873e-07	2.05729064580655e-08
2.54100002765656	1.16113881452358e-07	1.68801916760546e-08
2.58099998950958	9.20758302873747e-08	1.56163021181293e-08
2.62099995136261	7.97485952398073e-08	1.5869123459391e-08
2.66100003242493	9.35730718537409e-08	1.55576317856883e-08
2.70099999427795	7.23751585528264e-08	1.44470350804369e-08
2.74099995613098	1.19443226513906e-07	1.42219313284445e-08
2.7810000371933	6.48986458490607e-08	1.34325235935976e-08
2.82099999904633	7.54508149027342e-08	1.49485617902614e-08
2.86099996089935	1.05254989681221e-07	1.88123683002186e-08
2.90100004196167	1.21097129569833e-07	2.20810287484273e-08
2.9410000038147	1.33424178701131e-07	2.43819686459208e-08
2.98099996566772	1.65394703362334e-07	2.95559890541189e-08
3.02100004673004	2.71734035263438e-07	4.10398660088211e-08
3.06100000858307	3.99749341889631e-07	6.8123341837671e-08
3.1009999704361	7.04456475979892e-07	9.97201832846783e-08
