time_sec	flux	flux_err
0.18100001335144	5.20860160750829e-09	1.97145845214169e-09
0.380999941825867	2.57717865921579e-08	4.85287670978026e-09
0.861000002363453	3.99762141023203e-09	7.16139343151086e-10
2.26099999793032	3.103080599925e-09	6.37919763925195e-10
3.48099999121257	1.12124793068651e-08	2.17099398344842e-09
3.88100000143051	2.06552188087629e-08	4.0726516033e-09
4.60100000222524	1.41268170807131e-08	2.6244793881258e-09
5.30099999427795	4.66392631235624e-08	9.30502896770224e-09
5.64099999189377	3.95628429447377e-08	6.923334993321081e-09
6.00100000619888	6.00531241000302e-08	1.1377204692714e-08
6.72100000301997	4.22679916983617e-08	6.497669589730831e-09
7.44099998394648	9.16607826703095e-08	1.78033389484493e-08
7.82099999904632	6.56696699507491e-08	1.09815222971627e-08
8.1610000026226	8.51838709915084e-08	1.61950774281238e-08
8.72100000003974	3.20414058428273e-08	5.655637267268851e-09
9.68099999845028	2.91524660590243e-08	5.048521151409831e-09
10.2410000157356	8.24143056227336e-08	1.62982473715533e-08
10.8609999962206	4.42789813041125e-08	8.645579378458931e-09
11.9409999993995	9.29446361835892e-08	1.42322407425226e-08
13.0209999981633	3.4453941920028e-08	5.435006440890821e-09
13.7409999958674	2.48939888569102e-08	4.5065876564096906e-09
14.2809999974569	1.02446147348245e-08	1.9523214679095403e-09
14.9810000077416	1.10521215740388e-08	2.0466675778589603e-09
15.4209999752045	3.00453851180117e-08	5.67489856071994e-09
16.3209999990463	3.95706333437341e-08	5.100296675377461e-09
17.281000007391	1.5826820487416e-07	3.06501793350341e-08
17.9209999980529	7.02516180331372e-08	1.09998239984484e-08
18.8810000014305	3.11801329666592e-08	5.49112218858188e-09
19.840999999841	1.5642552260005e-08	2.83140206176432e-09
20.4809999805689	2.73301074432834e-08	4.654051689741111e-09
21.6010000002384	1.46556977701187e-08	2.09942045071111e-09
22.7209999901056	3.07379913709705e-08	5.6367375543797e-09
23.3209999990463	1.11611180257559e-08	3.5003727794201203e-09
24.2009999996965	2.12536572223085e-08	3.79836899227987e-09
25.0810000003468	2.42397396066081e-08	4.34811696988468e-09
26.4010000013221	2.12151341542376e-08	3.6762069814524504e-09
27.7209999968789	3.30404470125288e-08	6.091049976130031e-09
28.6009999975291	3.32083078198072e-08	6.9904462288835505e-09
29.4809999981793	4.08064822053822e-08	7.67576231718454e-09
31.2409999994798	2.54702153347112e-08	3.61280059428834e-09
33.0010000007803	2.67194933637124e-08	5.25281305940222e-09
33.8810000014305	1.76775389572162e-08	4.6511373113029306e-09
34.7609999966621	2.46251433955587e-08	4.171747609770761e-09
35.6609999961438	1.30375695635296e-08	3.6670889675497e-09
