time_sec	flux	flux_err
0.0410000276565552	2.70708553931064e-08	4.5917565011676606e-09
0.201000053882599	2.64919024944064e-08	4.6832237910386105e-09
0.281000037193298	2.99944274829285e-08	4.897616226232851e-09
0.381000021298726	2.27500918638619e-08	4.33872455180604e-09
0.501000026067098	2.15141120868272e-08	4.23728515857902e-09
0.601000030040741	2.59839474746342e-08	5.0621807883876e-09
0.68100001335144	3.3390782046624e-08	5.525148787185871e-09
0.741000075340271	4.62578179142068e-08	8.47769533058053e-09
0.781000037193298	4.51697949162693e-08	8.8994069250118e-09
0.841000039577484	2.32564608641452e-08	5.96730237610727e-09
0.921000022888184	3.97364876590687e-08	6.3576496589133705e-09
1.00100006580353	4.21978992578484e-08	6.53074321940903e-09
1.08100004911423	2.695257265416e-08	6.540887399606321e-09
1.14100005149841	4.49825637496571e-08	8.731791616223091e-09
1.2010000538826	3.29407234445918e-08	6.0419231004397705e-09
1.2810000371933	3.14584579105262e-08	6.0350140038992e-09
1.361000020504	3.32182557730471e-08	5.551899646847161e-09
1.4410000038147	2.67411271786852e-08	5.183015902574931e-09
1.52100004673004	2.69329423480421e-08	4.759072115291111e-09
1.60100003004074	2.90565716653016e-08	4.667133245237081e-09
1.66100003242493	2.96106274695079e-08	5.79664034885037e-09
1.72100003480911	1.64898212634571e-08	3.87024995507517e-09
1.7810000371933	3.14369919522889e-08	5.54555731415822e-09
1.88100003123283	1.664624983636e-08	2.57364223472992e-09
2.00100006580353	1.87740462851522e-08	3.24512134881349e-09
2.08100004911423	1.57316054998738e-08	2.9532497796589503e-09
2.16100003242493	1.74058755902538e-08	3.1785218825731504e-09
2.24100007534027	1.34528081638929e-08	2.80165339729216e-09
2.32099999904633	1.77282621661849e-08	2.7831970038798604e-09
2.40100004196167	1.4044989564607e-08	2.93085564837254e-09
2.48100002527237	1.59885862420621e-08	2.8596337219011803e-09
2.56100000858307	1.38538050087339e-08	2.7672277555378504e-09
2.64100005149841	1.16126577631862e-08	2.69527241257339e-09
2.72100003480911	1.42462653111845e-08	2.7837451571434504e-09
2.80100001811981	1.53125007235122e-08	3.06687435225388e-09
2.88100006103516	1.8513143874746e-08	3.02870564356162e-09
2.96100004434586	1.42572036443755e-08	2.9562078638873e-09
3.04100002765656	1.51025824525067e-08	2.9143861981140203e-09
3.14100005149841	1.6414579114813e-08	2.49361678797115e-09
3.22100009441376	2.24035434409466e-08	4.06125178142843e-09
3.26100005626678	2.38877015361355e-08	4.622100311283971e-09
3.34100001970927	1.67262795043272e-08	2.3486138003251603e-09
3.42100002288818	2.43094144179483e-08	4.6467531634856406e-09
3.46099998474121	2.12139590111081e-08	3.99738853526058e-09
3.50100006580353	2.57114971588374e-08	4.19163245331561e-09
3.56100000858307	1.08601279097394e-08	3.2375887440351e-09
3.6210000705719	2.77179415320331e-08	4.76789177526943e-09
3.68100001335144	2.09243310600757e-08	3.3147306619228903e-09
3.74100007534027	3.0126699735959e-08	4.90180640191613e-09
3.7810000371933	3.25764700234598e-08	5.323117811289771e-09
3.82099999904633	3.63486986701602e-08	5.23064934229137e-09
3.86100008010864	2.68266377688126e-08	5.06549820096751e-09
3.90100004196167	3.0688823998924e-08	5.270665198517761e-09
3.98100004514058	2.58229513675265e-08	3.22874585002249e-09
4.06100000858307	4.16000447577467e-08	8.1680242475415e-09
4.10100008964539	4.72257901896722e-08	1.12459755454504e-08
4.9410000038147	4.05133542968383e-08	7.83816545504277e-09
4.98100008487701	4.56423539074915e-08	7.61010138093915e-09
5.02100004673004	4.93889437812416e-08	7.54307352073866e-09
5.06100000858307	4.43269722685983e-08	6.835821733891931e-09
5.10100008964539	3.603068644079e-08	6.45968705433545e-09
5.14100005149841	4.52408806385673e-08	6.6584862928648206e-09
5.2010000538826	2.54235630525756e-08	3.97640662385694e-09
5.26100005626678	3.59197038612765e-08	5.18611582634824e-09
5.30100001811981	3.3969876081198e-08	4.867179694717721e-09
5.34099997997284	2.76193014004868e-08	5.52428167709865e-09
5.38100006103516	3.13492486747381e-08	5.642092166676761e-09
5.42100002288818	4.78637640852868e-08	7.16591467881483e-09
5.46099998474121	4.17378425153898e-08	6.945501380581691e-09
5.50100006580353	4.49902109050056e-08	8.19356720572486e-09
5.56100000858307	4.00474497752381e-08	7.191084922571721e-09
5.90100004196167	5.11227692876617e-08	9.521626531092622e-09
5.9410000038147	3.58223903959495e-08	7.93197412740014e-09
5.98100008487701	3.68210435739679e-08	7.04020469008687e-09
6.0610000483195	2.25539066128026e-08	2.8272108583965703e-09
6.14100005149841	2.26794743424831e-08	4.02543490294037e-09
6.18100001335144	1.8550299259162e-08	3.07083538092312e-09
6.22100009441376	1.89688651910237e-08	3.0351881295180704e-09
6.26100005626678	1.52344403044129e-08	2.77510373641329e-09
6.30100001811981	1.2354109062823e-08	2.4041157148975402e-09
6.34099997997284	1.08404557391805e-08	2.12281504966866e-09
6.38100006103516	1.11141977640191e-08	2.08215991706616e-09
6.86100008010864	1.64882074279819e-08	2.7098355708717604e-09
6.90100004196167	1.20564438784183e-08	3.64605050722761e-09
6.9410000038147	2.84504522383958e-08	4.901243678761121e-09
6.98100008487701	2.47579954646224e-08	6.816421755339121e-09
7.54100002765655	3.8179025769869e-08	7.100514704363441e-09
7.58099998950958	3.25661916110028e-08	5.393850721169591e-09
7.6210000705719	3.83623244777783e-08	6.92517909081233e-09
8.18100001335144	4.20603340720913e-08	6.9585111784998e-09
8.22100009441376	4.44395746077058e-08	7.1393175997216e-09
8.26100005626678	3.88707796734383e-08	7.101082323488e-09
8.30100001811981	4.19453302371465e-08	6.784665051511911e-09
8.34099997997284	4.82053197249688e-08	7.768384533271761e-09
9.7810000371933	2.95854297387853e-08	5.6877167325758e-09
9.82099999904633	3.90161269597669e-08	5.129597555422051e-09
9.86100008010864	3.15006165824383e-08	4.9482477224026e-09
9.90100004196167	1.90866938480661e-08	4.2640369983036606e-09
9.9410000038147	2.09612042014435e-08	4.07042074321362e-09
9.98100008487701	2.84530434324465e-08	3.9413567291703406e-09
10.02100004673	2.78649787790151e-08	4.1732604522575304e-09
10.0610000085831	2.95902516914491e-08	5.82456506650113e-09
10.1010000896454	2.87483311646707e-08	8.03300620240495e-09
10.6210000705719	4.33177606447673e-08	8.102320957908231e-09
10.6610000324249	4.73423676047707e-08	7.52348668666229e-09
10.700999994278	3.74354947417409e-08	5.946794651027591e-09
10.7410000753403	3.0254835731049e-08	5.7497615455640705e-09
10.7810000371933	3.39966021142552e-08	5.5196711955528e-09
10.8209999990463	2.05847386580559e-08	4.53714703595286e-09
10.8610000801086	3.07400252342605e-08	4.46706939821877e-09
10.9010000419617	2.05992600086202e-08	4.3738045980675205e-09
10.9410000038147	3.189643769306e-08	6.13463859526537e-09
10.981000084877	4.02813083775361e-08	7.252782174010631e-09
11.02100004673	4.07912742322939e-08	8.38794319751753e-09
11.2610000562668	4.38911411288876e-08	9.57670537858909e-09
11.700999994278	4.451621221102e-08	1.08028604599897e-08
11.8610000801086	4.86342271115273e-08	8.9984799484943e-09
11.9010000419617	5.06917426870822e-08	8.532144970570371e-09
11.9410000038147	2.91443405384978e-08	6.508014117873621e-09
11.981000084877	4.02854440005369e-08	7.445584286664291e-09
12.3810000610352	1.29505369727264e-08	1.90680302819951e-09
12.4810000252724	1.0647225385414e-08	1.6434792563291302e-09
12.5410000276566	3.53394661050335e-08	6.11008329378227e-09
12.7210000348091	4.66135580367927e-08	7.17981258422575e-09
12.7810000371933	4.09285456751075e-08	7.89274539878144e-09
12.8209999990463	3.15817855034792e-08	6.28158449151395e-09
12.8610000801086	2.8071333742404e-08	5.3125930776538e-09
12.9010000419617	2.53517384019758e-08	6.29708460499668e-09
12.9410000038147	4.69772866000987e-08	8.083621017681081e-09
13.4210000228882	4.07783569204455e-08	1.01822112431966e-08
13.5410000276566	3.51192914130284e-08	4.793625326497121e-09
14.3409999799728	4.40940052567354e-08	8.11876269009813e-09
14.3810000610352	3.09879324588622e-08	6.109694402725481e-09
14.4210000228882	3.35728873391502e-08	5.40767024335355e-09
14.4609999847412	2.21386067336244e-08	3.9824374989997205e-09
14.52100004673	1.20053829122279e-08	2.0735769415737403e-09
14.5809999895096	1.17712801313635e-08	2.16690398372626e-09
14.6210000705719	1.21666061277535e-08	2.1468797928576204e-09
14.6610000324249	1.00762947963425e-08	2.1375002293883803e-09
14.700999994278	1.23768413605591e-08	2.2552538920722804e-09
14.7410000753403	1.18212436854102e-08	2.20288593947708e-09
14.8210000387828	1.0616410028787e-08	1.4379005760516701e-09
14.9010000419617	1.70548722181659e-08	2.8720756160790404e-09
14.9410000038147	1.56475281485471e-08	3.0823396470102303e-09
14.981000084877	2.06052511680851e-08	3.2152030342826704e-09
